Id,Target
v_zoqo2dlzf7_0047,1 991.9 121.585 36.64 85.27 0;1 1026.73 460.545 89.7 36.17 0;1 1033 586.8 39.34 109.14 31.975;1 1633.48 485.89 89.2 38.3 355.1;1 1864.505 462.4 90.13 36.22 0;1 1892.65 528.39 54.7 35.3 0;8 262.205 519.795 62.29 26.19 0
v_zoqo2dlzf7_0048,1 990.85 106.27 36.64 85.28 0;1 1041.68 460.515 89.7 36.17 0;1 1036.01 583.59 39.34 109.14 33.1625;1 1648.85 486.235 89.2 38.31 355.1;1 1877.955 462.935 83.31 36.23 0;1 1900.6 528.39 38.8 35.3 0;8 274.57 519.64 62.3 26.2 0
v_zoqo2dlzf7_0049,1 989.8 90.955 36.64 85.27 0;1 1056.64 460.485 89.7 36.17 0;1 1039.015 580.375 39.35 109.15 34.35;1 1664.22 486.585 89.2 38.31 355.1;1 1884.955 462.935 69.31 36.23 0;1 1909.3 528.39 21.4 35.3 0;8 286.94 519.48 62.3 26.2 0
v_zpnkbf6q4z_0000,1 132.545 511.12 91.85 30.34 359;1 112.215 567.71 29.03 75.6 88.7;1 288.375 548.715 27.83 67.11 88.1;1 950.45 349.465 29.04 82.91 1.1867;1 992.31 575.95 31.92 84.68 0;1 999.67 894.875 31.24 85.55 0;1 1179.58 541.63 82.1 31.46 350.3857;1 1227.59 477.455 83.2 30.59 358.2;1 1289.58 525.93 86.3 32.66 352.6;1 1605.34 503.01 83.28 33.56 0;1 1807.685 497.05 90.65 36.24 0;7 1455.49 486.545 161.98 45.67 0;9 941.6 203.55 7 28.9 0
v_zpnkbf6q4z_0001,1 127.635 511.22 91.85 30.34 359;1 106.135 567.78 29.03 75.6 88.7;1 282.555 548.87 27.83 67.12 88.1;1 948.74 356.885 29.04 82.91 2.38;1 992.195 586.65 31.93 84.68 0;1 999.705 906.215 31.23 85.55 0;1 1176.07 542.8 82.1 31.46 349.6286;1 1227.585 477.47 83.21 30.6 358.2;1 1288.475 526.11 86.29 32.66 352.6;1 1604.26 503.1 83.28 33.56 0;1 1804.055 497.255 90.65 36.25 0;7 1455.005 486.635 161.99 45.67 0;9 941.94 207.78 7 28.9 0
v_zpnkbf6q4z_0002,1 122.725 511.32 91.85 30.34 359;1 100.06 567.85 29.04 75.6 88.7;1 276.735 549.02 27.83 67.12 88.1;1 947.02 364.305 29.04 82.91 3.5733;1 992.075 597.345 31.93 84.69 0;1 999.74 917.55 31.24 85.54 0;1 1172.56 543.97 82.1 31.46 348.8714;1 1227.58 477.48 83.2 30.6 358.2;1 1287.365 526.29 86.29 32.66 352.6;1 1603.18 503.195 83.28 33.55 0;1 1800.415 497.46 90.65 36.24 0;7 1454.515 486.735 161.99 45.67 0;9 942.28 212.02 7 28.9 0
v_zpnkbf6q4z_0003,1 117.815 511.42 91.85 30.34 359;1 93.985 567.925 29.03 75.59 88.7;1 270.915 549.175 27.83 67.11 88.1;1 945.3 371.725 29.04 82.91 4.7667;1 991.96 608.04 31.92 84.68 0;1 999.78 928.885 31.24 85.55 0;1 1169.05 545.14 82.1 31.46 348.1143;1 1227.57 477.49 83.2 30.6 358.2;1 1286.265 526.47 86.29 32.66 352.6;1 1602.105 503.285 83.29 33.55 0;1 1796.78 497.665 90.64 36.25 0;7 1454.03 486.825 161.98 45.67 0;9 942.61 216.25 7 28.9 0
v_zpnkbf6q4z_0004,1 112.91 511.515 91.86 30.35 359;1 87.905 567.995 29.03 75.59 88.7;1 265.095 549.325 27.83 67.11 88.1;1 943.59 379.145 29.04 82.91 5.96;1 991.84 618.735 31.92 84.69 0;1 999.81 940.22 31.24 85.54 0;1 1165.54 546.31 82.1 31.46 347.3571;1 1227.56 477.505 83.2 30.59 358.2;1 1285.155 526.65 86.29 32.66 352.6;1 1601.03 503.375 83.28 33.55 0;1 1793.145 497.87 90.65 36.24 0;7 1453.545 486.925 161.99 45.67 0;9 942.95 220.49 7 28.9 0
v_zpnkbf6q4z_0005,1 108 511.615 91.86 30.35 359;1 81.83 568.065 29.04 75.59 88.7;1 259.28 549.475 27.84 67.11 88.1;1 941.87 386.565 29.04 82.91 7.1533;1 991.725 629.43 31.93 84.68 0;1 999.85 951.555 31.24 85.55 0;1 1162.03 547.48 82.1 31.46 346.6;1 1227.56 477.52 83.2 30.6 358.2;1 1284.05 526.83 86.3 32.66 352.6;1 1599.95 503.465 83.28 33.55 0;1 1789.51 498.075 90.64 36.25 0;7 1453.06 487.015 161.98 45.67 0;9 943.29 224.72 7 28.9 0
v_zpnkbf6q4z_0006,1 103.09 511.715 91.86 30.35 359;1 75.755 568.135 29.03 75.59 88.7;1 253.465 549.625 27.83 67.11 88.1;1 940.16 393.985 29.04 82.91 8.3467;1 991.605 640.13 31.93 84.68 0;1 999.88 962.895 31.24 85.55 0;1 1158.52 548.65 82.1 31.46 345.8429;1 1227.55 477.53 83.2 30.6 358.2;1 1282.945 527.01 86.29 32.66 352.6;1 1598.87 503.56 83.28 33.56 0;1 1785.875 498.28 90.65 36.24 0;7 1452.575 487.115 161.99 45.67 0;9 943.63 228.95 7 28.9 0
v_zpnkbf6q4z_0007,1 98.18 511.815 91.86 30.35 359;1 69.675 568.205 29.03 75.59 88.7;1 247.645 549.775 27.83 67.11 88.1;1 938.44 401.405 29.04 82.91 9.54;1 991.49 650.82 31.92 84.68 0;1 999.92 974.23 31.24 85.54 0;1 1155.01 549.82 82.1 31.46 345.0857;1 1227.54 477.54 83.2 30.6 358.2;1 1281.835 527.19 86.29 32.66 352.6;1 1597.79 503.65 83.28 33.56 0;1 1782.235 498.485 90.65 36.25 0;7 1452.085 487.205 161.99 45.67 0;9 943.97 233.19 7 28.9 0
v_zpnkbf6q4z_0008,1 93.275 511.91 91.85 30.34 359;1 63.6 568.275 29.04 75.59 88.7;1 241.825 549.93 27.83 67.12 88.1;1 936.72 408.825 29.04 82.91 10.7333;1 991.37 661.52 31.92 84.68 0;1 999.95 985.565 31.24 85.55 0;1 1151.5 550.99 82.1 31.46 344.3286;1 1227.535 477.55 83.21 30.6 358.2;1 1280.73 527.37 86.3 32.66 352.6;1 1596.71 503.745 83.28 33.55 0;1 1778.605 498.69 90.65 36.24 0;7 1451.6 487.305 161.98 45.67 0;9 944.31 237.42 7 28.9 0
v_zpnkbf6q4z_0009,1 88.365 512.01 91.85 30.34 359;1 57.525 568.35 29.03 75.6 88.7;1 236.005 550.08 27.83 67.12 88.1;1 935.01 416.245 29.04 82.91 11.9267;1 991.255 672.21 31.93 84.68 0;1 999.99 996.9 31.24 85.54 0;1 1147.99 552.16 82.1 31.46 343.5714;1 1227.53 477.57 83.2 30.6 358.2;1 1279.625 527.55 86.29 32.66 352.6;1 1595.635 503.835 83.29 33.55 0;1 1774.965 498.895 90.65 36.25 0;7 1451.115 487.4 161.99 45.66 0;9 944.65 241.66 7 28.9 0
v_zpnkbf6q4z_0010,1 51.445 568.42 29.03 75.6 88.7;1 83.455 512.11 91.85 30.34 359;1 230.185 550.235 27.83 67.11 88.1;1 933.29 423.665 29.04 82.91 13.12;1 991.135 682.91 31.93 84.68 0;1 1000.02 1008.235 31.24 85.55 0;1 1144.48 553.33 82.1 31.46 342.8143;1 1227.52 477.58 83.2 30.6 358.2;1 1278.515 527.73 86.29 32.66 352.6;1 1594.56 503.925 83.28 33.55 0;1 1771.335 499.1 90.65 36.24 0;7 1450.625 487.495 161.99 45.67 0;9 944.99 245.89 7 28.9 0
v_zpnkbf6q4z_0011,1 45.37 568.49 29.04 75.6 88.7;1 78.545 512.21 91.85 30.34 359;1 224.365 550.385 27.83 67.11 88.1;1 931.575 431.085 29.05 82.91 14.3133;1 991.02 693.605 31.92 84.69 0;1 1000.06 1019.575 31.24 85.55 0;1 1140.97 554.5 82.1 31.46 342.0571;1 1227.515 477.59 83.21 30.6 358.2;1 1277.415 527.91 86.29 32.66 352.6;1 1593.48 504.02 83.28 33.56 0;1 1767.695 499.305 90.65 36.25 0;7 1450.145 487.595 161.99 45.67 0;9 945.32 250.12 7 28.9 0
v_zpnkbf6q4z_0012,1 39.295 568.565 29.03 75.59 88.7;1 73.64 512.31 91.86 30.34 359;1 218.55 550.535 27.84 67.11 88.1;1 929.86 438.505 29.04 82.91 15.5067;1 990.9 704.3 31.92 84.68 0;1 1000.1 1030.91 31.24 85.54 0;1 1137.46 555.67 82.1 31.46 341.3;1 1227.51 477.6 83.2 30.6 358.2;1 1276.305 528.09 86.29 32.66 352.6;1 1592.4 504.11 83.28 33.56 0;1 1764.06 499.51 90.64 36.24 0;1 1914.455 496.8 11.09 31.46 0;7 1449.655 487.685 161.99 45.67 0;9 945.66 254.36 7 28.9 0
v_zpnkbf6q4z_0013,1 68.73 512.41 91.86 30.34 359;1 37.935 568.595 29.03 72.87 88.7;1 212.735 550.685 27.83 67.11 88.1;1 928.14 445.925 29.04 82.91 16.7;1 990.785 714.995 31.93 84.69 0;1 1000.42 1039.89 31.24 79.78 0;1 1134.84 557.02 82.1 31.46 340.6636;1 1227.5 477.62 83.2 30.6 358.2;1 1273.205 528.785 86.29 32.67 352.3091;1 1591.79 504.145 83.28 33.55 0;1 1760.995 499.49 90.65 36.24 0;1 1912.95 496.8 14.1 31.46 0;7 1449.17 487.785 161.98 45.67 0;9 946 258.59 7 28.9 0
v_zpnkbf6q4z_0014,1 65.53 512.625 91.86 30.35 359;1 36.575 568.62 29.03 70.16 88.7;1 206.915 550.835 27.83 67.11 88.1;1 924.24 453.36 29.04 82.9 18.5;1 990.665 725.69 31.93 84.68 0;1 1000.42 1045.84 31.24 67.88 0;1 1132.22 558.38 82.1 31.46 340.0273;1 1227.495 477.63 83.21 30.6 358.2;1 1270.11 529.485 86.3 32.67 352.0182;1 1591.19 504.18 83.28 33.56 0;1 1757.935 499.475 90.65 36.25 0;1 1911.45 496.8 17.1 31.46 0;7 1448.685 487.875 161.99 45.67 0;9 946.34 262.83 7 28.9 0
v_zpnkbf6q4z_0015,1 62.335 512.84 91.85 30.34 359;1 32.8 568.71 29.04 62.6 88.7;1 201.095 550.99 27.83 67.12 88.1;1 920.34 460.795 29.04 82.91 20.3;1 990.55 736.385 31.92 84.69 0;1 1000.42 1050.195 31.24 59.19 0;1 1129.61 559.73 82.1 31.46 339.3909;1 1227.49 477.64 83.2 30.6 358.2;1 1267.015 530.185 86.29 32.67 351.7273;1 1590.58 504.215 83.28 33.55 0;1 1754.875 499.46 90.65 36.24 0;1 1910.5 496.8 19 31.46 0;7 1448.195 487.975 161.99 45.67 0;9 946.68 267.06 7 28.9 0
v_zpnkbf6q4z_0016,1 59.135 513.05 91.85 30.34 359;1 29.555 568.785 29.03 56.11 88.7;1 195.275 551.14 27.83 67.12 88.1;1 916.11 466.695 29.04 82.91 23.1125;1 990.71 748.265 31.92 84.69 0;1 1000.42 1055.34 31.24 48.88 0;1 1126.99 561.08 82.1 31.46 338.7545;1 1227.48 477.65 83.2 30.6 358.2;1 1263.915 530.88 86.29 32.66 351.4364;1 1589.98 504.245 83.28 33.55 0;1 1751.805 499.445 90.65 36.25 0;1 1909.3 496.8 21.4 31.46 0;7 1447.71 488.065 161.98 45.67 0;9 946.36 271.4 7 28.9 0
v_zpnkbf6q4z_0017,1 55.935 513.26 91.85 30.34 359;1 26.07 568.86 29.04 49.14 88.7;1 189.455 551.295 27.83 67.11 88.1;1 911.88 472.595 29.04 82.91 25.925;1 990.87 760.14 31.92 84.68 0;1 1000.42 1059.545 31.24 40.49 0;1 1124.37 562.43 82.1 31.46 338.1182;1 1227.475 477.67 83.21 30.6 358.2;1 1260.82 531.58 86.3 32.66 351.1455;1 1589.37 504.28 83.28 33.56 0;1 1748.745 499.425 90.65 36.25 0;1 1907.75 496.93 24.5 31.46 0;7 1447.225 488.165 161.99 45.67 0;9 946.04 275.74 7 28.9 0
v_zpnkbf6q4z_0018,1 52.74 513.48 91.86 30.34 359;1 22.565 568.945 29.03 42.13 88.7;1 183.635 551.445 27.83 67.11 88.1;1 907.66 478.495 29.04 82.91 28.7375;1 991.03 772.02 31.92 84.68 0;1 1000.42 1065.495 31.24 28.59 0;1 1121.75 563.79 82.1 31.46 337.4818;1 1227.47 477.68 83.2 30.6 358.2;1 1257.725 532.275 86.29 32.67 350.8545;1 1588.765 504.315 83.29 33.55 0;1 1745.685 499.41 90.65 36.24 0;1 1906.4 496.93 27.2 31.46 0;7 1446.74 488.26 161.98 45.66 0;9 945.72 280.08 7 28.9 0
v_zpnkbf6q4z_0019,1 49.54 513.69 91.86 30.34 359;1 18.555 569.035 29.03 34.11 88.7;1 177.815 551.595 27.83 67.11 88.1;1 903.43 484.39 29.04 82.9 31.55;1 991.195 783.9 31.93 84.68 0;1 1000.42 1070.145 31.24 19.29 0;1 1119.14 565.14 82.1 31.46 336.8455;1 1227.46 477.69 83.2 30.6 358.2;1 1254.625 532.975 86.29 32.67 350.5636;1 1588.16 504.35 83.28 33.56 0;1 1742.62 499.395 90.64 36.25 0;1 1905 496.93 30 31.46 0;7 1446.255 488.355 161.99 45.67 0;9 945.4 284.41 7 28.9 0
v_zpnkbf6q4z_0020,1 46.34 513.9 91.86 30.34 359;1 16.045 569.09 29.03 29.08 88.7;1 172.005 551.745 27.83 67.11 88.1;1 899.2 490.29 29.04 82.9 34.3625;1 991.355 795.78 31.93 84.68 0;1 1000.07 1075.13 31.24 9.74 0;1 1116.52 566.49 82.1 31.46 336.2091;1 1227.455 477.7 83.21 30.6 358.2;1 1251.525 533.675 86.29 32.67 350.2727;1 1587.55 504.385 83.28 33.55 0;1 1739.555 499.38 90.65 36.24 0;1 1903.15 496.93 33.7 31.46 0;7 1445.765 488.455 161.99 45.67 0;9 945.08 288.75 7 28.9 0
v_zpnkbf6q4z_0021,1 13.395 569.175 26.79 21.53 88.7;1 42.36 513.97 83.88 30.34 359;1 166.185 551.895 27.83 67.11 88.1;1 894.975 496.19 29.05 82.9 37.175;1 991.515 807.655 31.93 84.69 0;1 1113.9 567.84 82.1 31.46 335.5727;1 1227.45 477.72 83.2 30.6 358.2;1 1248.435 534.37 86.29 32.66 349.9818;1 1586.95 504.415 83.28 33.55 0;1 1736.495 499.36 90.65 36.24 0;1 1901.55 496.93 36.9 31.46 0;7 1445.28 488.545 161.98 45.67 0;9 944.76 293.09 7 28.9 0
v_zpnkbf6q4z_0022,1 11.02 569.285 22.04 12.05 88.7;1 40.61 514 80.38 30.34 359;1 160.985 552.215 27.83 67.11 88.1;1 890.75 502.09 29.04 82.9 39.9875;1 991.68 819.535 31.92 84.69 0;1 1111.29 569.195 82.1 31.45 334.9364;1 1227.44 477.73 83.2 30.6 358.2;1 1245.335 535.07 86.29 32.66 349.6909;1 1586.34 504.45 83.28 33.56 0;1 1733.435 499.345 90.65 36.25 0;1 1900.15 496.93 39.7 31.46 0;7 1444.795 488.645 161.99 45.67 0;9 944.45 297.43 7 28.9 0
v_zpnkbf6q4z_0023,1 9.765 569.34 19.53 7 88.7;1 38.86 514.03 76.88 30.34 359;1 155.78 552.53 27.84 67.12 88.1;1 886.52 507.99 29.04 82.9 42.8;1 991.84 831.41 31.92 84.68 0;1 1108.67 570.55 82.1 31.46 334.3;1 1227.435 477.74 83.21 30.6 358.2;1 1242.235 535.765 86.29 32.67 349.4;1 1585.735 504.485 83.29 33.55 0;1 1730.365 499.33 90.65 36.24 0;1 1899.4 496.93 41.2 31.46 0;7 1444.305 488.735 161.99 45.67 0;9 944.13 301.77 7 28.9 0
v_zpnkbf6q4z_0024,1 37.11 514.065 73.38 30.35 359;1 150.575 552.845 27.83 67.11 88.1;1 878.44 511.385 29.04 82.91 46.08;1 991.885 843.79 31.93 84.68 0;1 1106.36 571.96 82.1 31.46 333.48;1 1227.43 477.75 83.2 30.6 358.2;1 1238.485 536.595 86.29 32.67 349.4;1 1585.13 504.52 83.28 33.56 0;1 1728.305 499.425 90.65 36.25 0;1 1897.715 496.93 44.57 31.46 0;7 1440.825 489.255 161.99 45.67 359.49;9 943.81 306.11 7 28.9 0;9 1729.325 460.535 48.59 14.19 0
v_zpnkbf6q4z_0025,1 35.36 514.095 69.88 30.35 359;1 145.375 553.165 27.83 67.11 88.1;1 870.35 514.785 29.04 82.91 49.36;1 991.935 856.165 31.93 84.69 0;1 1104.06 573.38 82.1 31.46 332.66;1 1227.42 477.77 83.2 30.6 358.2;1 1234.73 537.425 86.3 32.67 349.4;1 1584.52 504.555 83.28 33.55 0;1 1726.245 499.515 90.65 36.25 0;1 1896.035 496.93 47.93 31.46 0;7 1437.345 489.765 161.99 45.67 358.98;9 943.49 310.45 7 28.9 0;9 1715.135 460.255 48.59 14.19 0
v_zpnkbf6q4z_0026,1 33.36 514.13 65.88 30.34 359;1 140.175 553.48 27.83 67.12 88.1;1 862.27 518.18 29.04 82.9 52.64;1 988.87 4.395 32.08 8.07 0;1 991.98 868.54 31.92 84.68 0;1 1101.76 574.79 82.1 31.46 331.84;1 1227.415 477.78 83.21 30.6 358.2;1 1230.975 538.255 86.29 32.67 349.4;1 1583.92 504.585 83.28 33.55 0;1 1724.185 499.61 90.65 36.24 0;1 1894.35 496.93 51.3 31.46 0;7 1433.86 490.285 161.98 45.67 358.47;9 943.17 314.78 7 28.9 0;9 1700.945 459.965 48.59 14.19 0
v_zpnkbf6q4z_0027,1 31.61 514.16 62.38 30.34 359;1 134.975 553.795 27.83 67.11 88.1;1 854.19 521.575 29.04 82.91 55.92;1 987.44 10.13 32.08 19.54 0;1 992.03 880.92 31.92 84.68 0;1 1099.45 576.21 82.1 31.46 331.02;1 1227.225 539.085 86.29 32.67 349.4;1 1227.41 477.79 83.2 30.6 358.2;1 1583.31 504.625 83.28 33.55 0;1 1722.125 499.705 90.65 36.25 0;1 1892.55 496.93 54.9 31.46 0;7 1430.375 490.805 161.99 45.67 357.96;9 942.85 319.12 7 28.9 0;9 1686.76 459.675 48.58 14.19 0
v_zpnkbf6q4z_0028,1 28.86 514.21 56.88 30.34 359;1 129.775 554.115 27.83 67.11 88.1;1 846.1 524.975 29.04 82.91 59.2;1 987.44 17.13 32.08 33.54 0;1 992.08 893.29 31.92 84.68 0;1 1097.15 577.63 82.1 31.46 330.2;1 1223.47 539.915 86.3 32.67 349.4;1 1227.4 477.8 83.2 30.6 358.2;1 1582.71 504.655 83.28 33.55 0;1 1720.06 499.795 90.64 36.25 0;1 1891.525 496.93 56.95 31.46 0;7 1426.895 491.315 161.99 45.67 357.45;9 942.53 323.46 7 28.9 0;9 1672.57 459.39 48.58 14.18 0
v_zpnkbf6q4z_0029,1 26.11 514.255 51.38 30.35 359;1 124.575 554.43 27.83 67.12 88.1;1 838.02 528.37 29.04 82.9 62.48;1 987.44 22.93 32.08 45.14 0;1 992.13 905.67 31.92 84.68 0;1 1094.84 579.04 82.1 31.46 329.38;1 1219.715 540.745 86.29 32.67 349.4;1 1227.395 477.82 83.21 30.6 358.2;1 1582.1 504.69 83.28 33.56 0;1 1717.995 499.89 90.65 36.24 0;1 1890.5 496.93 59 31.46 0;7 1423.41 491.835 161.98 45.67 356.94;9 941.56 328.19 7 28.9 0.9;9 1658.38 459.105 48.58 14.19 0
v_zpnkbf6q4z_0030,1 25.11 514.27 49.38 30.34 359;1 119.375 554.745 27.83 67.11 88.1;1 829.935 531.765 29.05 82.91 65.76;1 987.44 29.13 32.08 57.54 0;1 992.175 918.045 31.93 84.69 0;1 1092.54 580.46 82.1 31.46 328.56;1 1215.965 541.575 86.29 32.67 349.4;1 1227.39 477.83 83.2 30.6 358.2;1 1581.495 504.725 83.29 33.55 0;1 1715.935 499.985 90.65 36.25 0;1 1889.44 496.93 61.12 31.46 0;7 1419.925 492.345 161.99 45.67 356.43;9 940.6 332.91 7 28.9 1.8;9 1644.195 458.815 48.59 14.19 0
v_zpnkbf6q4z_0031,1 22.61 514.32 44.38 30.34 359;1 114.175 555.065 27.83 67.11 88.1;1 821.85 535.165 29.04 82.91 69.04;1 987.44 35.68 32.08 70.64 0;1 992.22 930.42 31.92 84.68 0;1 1090.235 581.87 82.09 31.46 327.74;1 1212.215 542.405 86.29 32.67 349.4;1 1227.38 477.84 83.2 30.6 358.2;1 1580.89 504.76 83.28 33.56 0;1 1713.875 500.08 90.65 36.24 0;1 1888.38 496.93 63.24 31.46 0;7 1416.445 492.865 161.99 45.67 355.92;9 939.63 337.63 7 28.9 2.7;9 1631.19 458.495 46.44 14.19 0
v_zpnkbf6q4z_0032,1 20.485 514.355 40.13 30.35 359;1 108.97 555.38 27.84 67.12 88.1;1 813.77 538.565 29.04 82.91 72.32;1 983 44.17 32.08 84.84 4.3;1 992.27 942.8 31.92 84.68 0;1 1087.93 583.29 82.1 31.46 326.92;1 1208.455 543.235 86.29 32.67 349.4;1 1227.375 477.85 83.21 30.6 358.2;1 1580.28 504.795 83.28 33.55 0;1 1711.815 500.175 90.65 36.25 0;1 1887.32 496.93 65.36 31.46 0;7 1412.965 493.38 161.99 45.66 355.41;9 938.66 342.36 7 28.9 3.6;9 1618.185 458.175 44.31 14.19 0
v_zpnkbf6q4z_0033,1 18.36 514.39 35.88 30.34 359;1 103.965 555.975 27.83 67.11 88.1;1 805.68 541.955 29.04 82.91 75.6;1 982.44 56.38 32.08 84.84 4.3;1 992.32 955.17 31.92 84.68 0;1 1085.63 584.7 82.1 31.46 326.1;1 1204.705 544.06 86.29 32.66 349.4;1 1227.37 477.87 83.2 30.6 358.2;1 1579.68 504.825 83.28 33.55 0;1 1709.755 500.265 90.65 36.25 0;1 1886.26 496.93 67.48 31.46 0;7 1409.48 493.895 161.98 45.67 354.9;9 939.26 345.16 7 28.9 11.2;9 1605.185 457.845 42.17 14.19 0
v_zpnkbf6q4z_0034,1 15.86 514.435 30.88 30.35 359;1 98.955 556.565 27.83 67.11 88.1;1 795.36 542.835 29.04 82.91 78.1;1 981.72 67.36 32.08 84.84 4.3;1 992.37 967.55 31.92 84.68 0;1 1084.41 585.835 82.1 31.45 325.7692;1 1201.585 544.725 86.29 32.67 349.4;1 1227.36 477.88 83.2 30.6 358.2;1 1576.375 504.875 83.29 33.55 0;1 1707.925 500.385 90.65 36.25 0;1 1885.2 496.93 69.6 31.46 0;7 1405.99 494.635 161.98 45.67 354.3615;9 938.52 349.65 7 28.9 11.2;9 1592.185 457.525 40.03 14.19 0
v_zpnkbf6q4z_0035,1 13.61 514.475 26.38 30.35 359;1 93.945 557.16 27.83 67.12 88.1;1 785.03 543.705 29.04 82.91 80.6;1 981 78.34 32.08 84.84 4.3;1 992.415 979.925 31.93 84.69 0;1 1083.2 586.97 82.1 31.46 325.4385;1 1198.475 545.385 86.29 32.67 349.4;1 1227.355 477.89 83.21 30.6 358.2;1 1573.07 504.925 83.28 33.55 0;1 1706.095 500.505 90.65 36.25 0;1 1883.3 496.93 73.4 31.46 0;7 1402.505 495.375 161.99 45.67 353.8231;9 937.79 354.14 7 28.9 11.2;9 1580.145 457.575 40.03 14.19 0
v_zpnkbf6q4z_0036,1 10.56 514.53 20.28 30.34 359;1 88.935 557.755 27.83 67.11 88.1;1 774.7 544.575 29.04 82.91 83.1;1 980.28 89.31 32.08 84.84 4.3;1 992.31 992.45 31.92 84.68 0;1 1081.99 588.1 82.1 31.46 325.1077;1 1195.355 546.045 86.29 32.67 349.4;1 1227.35 477.9 83.2 30.6 358.2;1 1569.77 504.97 83.28 33.56 0;1 1704.265 500.625 90.65 36.25 0;1 1882.1 496.93 75.8 31.46 0;7 1399.015 496.115 161.99 45.67 353.2846;9 937.05 358.63 7 28.9 11.2;9 1568.105 457.625 40.03 14.19 0
v_zpnkbf6q4z_0037,1 8.58 518.3 17.16 30.34 359;1 83.925 558.345 27.83 67.11 88.1;1 764.37 545.455 29.04 82.91 85.6;1 979.56 100.29 32.08 84.84 4.3;1 992.2 1004.98 31.92 84.68 0;1 1080.77 589.23 82.1 31.46 324.7769;1 1192.245 546.71 86.29 32.66 349.4;1 1227.34 477.92 83.2 30.6 358.2;1 1566.47 505.02 83.28 33.56 0;1 1702.435 500.745 90.65 36.25 0;1 1880.9 496.93 78.2 31.46 0;7 1395.525 496.845 161.99 45.67 352.7462;9 936.32 363.13 7 28.9 11.2;9 1556.065 457.665 40.03 14.19 0
v_zpnkbf6q4z_0038,1 6.05 518.35 12.1 30.34 359;1 78.92 558.945 27.84 67.11 88.1;1 752.535 545.4 29.05 82.9 85.95;1 978.79 109.79 32.08 84.84 4.3;1 992.095 1017.5 31.93 84.68 0;1 1079.56 590.36 82.1 31.46 324.4462;1 1189.125 547.37 86.29 32.66 349.4;1 1227.335 477.93 83.21 30.6 358.2;1 1563.17 505.065 83.28 33.55 0;1 1700.605 500.865 90.65 36.25 0;1 1879.7 496.93 80.6 31.46 0;7 1392.035 497.585 161.99 45.67 352.2077;9 936.03 367.06 7 28.9 11.2;9 1544.025 457.715 40.03 14.19 0
v_zpnkbf6q4z_0039,1 3.25 518.395 6.5 30.35 359;1 73.565 559.075 27.83 67.11 88.1;1 740.7 545.35 29.04 82.9 86.3;1 978.03 119.29 32.08 84.84 4.3;1 992.095 1030.03 31.93 84.68 0;1 1078.35 591.49 82.1 31.46 324.1154;1 1186.01 548.03 86.3 32.66 349.4;1 1227.33 477.94 83.2 30.6 358.2;1 1559.87 505.115 83.28 33.55 0;1 1698.775 500.985 90.65 36.25 0;1 1878.615 496.93 82.77 31.46 0;7 1388.55 498.325 161.98 45.67 351.6692;9 935.74 371 7 28.9 11.2;9 1531.985 457.765 40.03 14.19 0
v_zpnkbf6q4z_0040,1 68.21 559.21 27.84 67.12 88.1;1 728.86 545.3 29.04 82.9 86.65;1 977.26 128.79 32.08 84.84 4.3;1 992.415 1037.42 31.93 84.68 0;1 1077.135 592.62 82.09 31.46 323.7846;1 1182.895 548.695 86.29 32.67 349.4;1 1227.32 477.95 83.2 30.6 358.2;1 1556.56 505.16 83.28 33.56 0;1 1696.945 501.105 90.65 36.25 0;1 1877.535 496.93 84.93 31.46 0;7 1385.065 499.065 161.99 45.67 351.1308;9 935.45 374.93 7 28.9 11.2;9 1519.945 457.815 40.03 14.19 0
v_zpnkbf6q4z_0041,1 63.375 559.325 27.83 67.11 88.1;1 717.02 545.245 29.04 82.91 87;1 976.49 138.29 32.08 84.84 4.3;1 992.415 1044.18 31.93 71.16 0;1 1075.92 593.75 82.1 31.46 323.4538;1 1179.78 549.355 86.3 32.67 349.4;1 1227.315 477.97 83.21 30.6 358.2;1 1553.26 505.21 83.28 33.56 0;1 1695.115 501.225 90.65 36.25 0;1 1876.45 496.93 87.1 31.46 0;7 1381.575 499.805 161.99 45.67 350.5923;9 935.16 378.865 7 28.91 11.2;9 1507.905 457.865 40.03 14.19 0
v_zpnkbf6q4z_0042,1 58.535 559.445 27.83 67.11 88.1;1 705.18 545.195 29.04 82.91 87.35;1 975.72 147.79 32.08 84.84 4.3;1 992.415 1049.18 31.93 61.16 0;1 1074.71 594.88 82.1 31.46 323.1231;1 1176.665 550.02 86.29 32.66 349.4;1 1227.31 477.98 83.2 30.6 358.2;1 1549.96 505.255 83.28 33.55 0;1 1692.715 501.12 90.65 36.24 0;1 1875.02 496.93 88.24 31.46 0;7 1378.085 500.54 161.99 45.66 350.0538;9 934.88 382.8 7 28.9 11.2;9 1495.865 457.905 40.03 14.19 0
v_zpnkbf6q4z_0043,1 53.695 559.565 27.83 67.11 88.1;1 693.34 545.145 29.04 82.91 87.7;1 975.2 156.49 32.08 84.84 4.3;1 992.415 1055.13 31.93 49.26 0;1 1073.5 596.01 82.1 31.46 322.7923;1 1173.545 550.68 86.29 32.66 349.4;1 1227.3 477.99 83.2 30.6 358.2;1 1546.66 505.305 83.28 33.55 0;1 1690.315 501.01 90.65 36.24 0;1 1873.59 496.93 89.38 31.46 0;7 1374.595 501.275 161.99 45.67 349.5154;9 934.35 387.88 7 28.9 10;9 1483.825 457.955 40.03 14.19 0
